measure,sex,age id,age group,disease id,disease,percent
Prevalence,Male,32,90-94 years,332,Meningitis,0.000229884
Prevalence,Male,235,95+ years,332,Meningitis,0.000242612
Prevalence,Female,1,0-6 days,337,Encephalitis,1.70E-06
Prevalence,Female,2,7-27 days,337,Encephalitis,5.18E-06
Prevalence,Female,3,1-5 months,337,Encephalitis,7.98E-06
Prevalence,Female,4,6-11 months,337,Encephalitis,7.57E-06
Prevalence,Female,5,12-23 months,337,Encephalitis,8.20E-06
Prevalence,Female,6,2-4 years,337,Encephalitis,8.37E-06
Prevalence,Female,7,5-9 years,337,Encephalitis,1.07E-05
Prevalence,Female,8,10-14 years,337,Encephalitis,1.18E-05
Prevalence,Female,9,15-19 years,337,Encephalitis,1.36E-05
Prevalence,Female,10,20-24 years,337,Encephalitis,1.66E-05
Prevalence,Female,11,25-29 years,337,Encephalitis,2.02E-05
Prevalence,Female,12,30-34 years,337,Encephalitis,2.40E-05
Prevalence,Female,13,35-39 years,337,Encephalitis,2.74E-05
Prevalence,Female,14,40-44 years,337,Encephalitis,3.06E-05
Prevalence,Female,15,45-49 years,337,Encephalitis,3.43E-05
Prevalence,Female,16,50-54 years,337,Encephalitis,3.83E-05
Prevalence,Female,17,55-59 years,337,Encephalitis,4.22E-05
Prevalence,Female,18,60-64 years,337,Encephalitis,4.60E-05
Prevalence,Female,19,65-69 years,337,Encephalitis,4.96E-05
Prevalence,Female,20,70-74 years,337,Encephalitis,5.30E-05
Prevalence,Female,21,75-79 years,337,Encephalitis,5.59E-05
Prevalence,Female,30,80-84 years,337,Encephalitis,5.91E-05
Prevalence,Female,31,85-89 years,337,Encephalitis,6.35E-05
Prevalence,Female,32,90-94 years,337,Encephalitis,7.08E-05
Prevalence,Female,235,95+ years,337,Encephalitis,7.66E-05
Prevalence,Male,1,0-6 days,337,Encephalitis,1.82E-06
Prevalence,Male,2,7-27 days,337,Encephalitis,4.84E-06
Prevalence,Male,3,1-5 months,337,Encephalitis,7.68E-06
Prevalence,Male,4,6-11 months,337,Encephalitis,7.16E-06
Prevalence,Male,5,12-23 months,337,Encephalitis,7.50E-06
Prevalence,Male,6,2-4 years,337,Encephalitis,7.21E-06
Prevalence,Male,7,5-9 years,337,Encephalitis,9.60E-06
Prevalence,Male,8,10-14 years,337,Encephalitis,1.16E-05
Prevalence,Male,9,15-19 years,337,Encephalitis,1.32E-05
Prevalence,Male,10,20-24 years,337,Encephalitis,1.56E-05
Prevalence,Male,11,25-29 years,337,Encephalitis,1.83E-05
Prevalence,Male,12,30-34 years,337,Encephalitis,2.11E-05
Prevalence,Male,13,35-39 years,337,Encephalitis,2.37E-05
Prevalence,Male,14,40-44 years,337,Encephalitis,2.64E-05
Prevalence,Male,15,45-49 years,337,Encephalitis,2.95E-05
Prevalence,Male,16,50-54 years,337,Encephalitis,3.30E-05
Prevalence,Male,17,55-59 years,337,Encephalitis,3.62E-05
Prevalence,Male,18,60-64 years,337,Encephalitis,3.94E-05
Prevalence,Male,19,65-69 years,337,Encephalitis,4.28E-05
Prevalence,Male,20,70-74 years,337,Encephalitis,4.70E-05
Prevalence,Male,21,75-79 years,337,Encephalitis,5.17E-05
Prevalence,Male,30,80-84 years,337,Encephalitis,5.73E-05
Prevalence,Male,31,85-89 years,337,Encephalitis,6.39E-05
Prevalence,Male,32,90-94 years,337,Encephalitis,7.24E-05
Prevalence,Male,235,95+ years,337,Encephalitis,7.91E-05
Prevalence,Female,1,0-6 days,338,Diphtheria,0
Prevalence,Female,2,7-27 days,338,Diphtheria,0
Prevalence,Female,3,1-5 months,338,Diphtheria,5.46E-08
Prevalence,Female,4,6-11 months,338,Diphtheria,2.60E-08
Prevalence,Female,5,12-23 months,338,Diphtheria,2.38E-08
Prevalence,Female,6,2-4 years,338,Diphtheria,4.61E-09
Prevalence,Female,7,5-9 years,338,Diphtheria,4.59E-09
Prevalence,Female,8,10-14 years,338,Diphtheria,2.63E-09
Prevalence,Female,9,15-19 years,338,Diphtheria,2.28E-09
Prevalence,Female,10,20-24 years,338,Diphtheria,4.41E-09
Prevalence,Female,11,25-29 years,338,Diphtheria,5.69E-09
Prevalence,Female,12,30-34 years,338,Diphtheria,6.95E-09
Prevalence,Female,13,35-39 years,338,Diphtheria,8.02E-09
Prevalence,Female,14,40-44 years,338,Diphtheria,5.09E-09
Prevalence,Female,15,45-49 years,338,Diphtheria,4.22E-09
Prevalence,Female,16,50-54 years,338,Diphtheria,5.14E-09
Prevalence,Female,17,55-59 years,338,Diphtheria,3.11E-09
Prevalence,Female,18,60-64 years,338,Diphtheria,0
Prevalence,Female,19,65-69 years,338,Diphtheria,0
Prevalence,Female,20,70-74 years,338,Diphtheria,0
Prevalence,Female,21,75-79 years,338,Diphtheria,0
Prevalence,Female,30,80-84 years,338,Diphtheria,0
Prevalence,Female,31,85-89 years,338,Diphtheria,0
Prevalence,Female,32,90-94 years,338,Diphtheria,0
Prevalence,Female,235,95+ years,338,Diphtheria,0
Prevalence,Male,1,0-6 days,338,Diphtheria,0
Prevalence,Male,2,7-27 days,338,Diphtheria,0
Prevalence,Male,3,1-5 months,338,Diphtheria,7.19E-08
Prevalence,Male,4,6-11 months,338,Diphtheria,3.16E-08
Prevalence,Male,5,12-23 months,338,Diphtheria,3.83E-08
Prevalence,Male,6,2-4 years,338,Diphtheria,4.19E-09
Prevalence,Male,7,5-9 years,338,Diphtheria,1.85E-09
Prevalence,Male,8,10-14 years,338,Diphtheria,1.96E-09
Prevalence,Male,9,15-19 years,338,Diphtheria,4.26E-09
Prevalence,Male,10,20-24 years,338,Diphtheria,3.84E-09
Prevalence,Male,11,25-29 years,338,Diphtheria,4.18E-09
Prevalence,Male,12,30-34 years,338,Diphtheria,5.14E-09
Prevalence,Male,13,35-39 years,338,Diphtheria,7.44E-09
Prevalence,Male,14,40-44 years,338,Diphtheria,7.06E-09
Prevalence,Male,15,45-49 years,338,Diphtheria,3.73E-09
Prevalence,Male,16,50-54 years,338,Diphtheria,3.02E-09
Prevalence,Male,17,55-59 years,338,Diphtheria,2.39E-09
Prevalence,Male,18,60-64 years,338,Diphtheria,0
Prevalence,Male,19,65-69 years,338,Diphtheria,0
Prevalence,Male,20,70-74 years,338,Diphtheria,0
Prevalence,Male,21,75-79 years,338,Diphtheria,0
Prevalence,Male,30,80-84 years,338,Diphtheria,0
Prevalence,Male,31,85-89 years,338,Diphtheria,0
Prevalence,Male,32,90-94 years,338,Diphtheria,0
Prevalence,Male,235,95+ years,338,Diphtheria,0
Prevalence,Female,1,0-6 days,339,Pertussis,0
Prevalence,Female,2,7-27 days,339,Pertussis,0
Prevalence,Female,3,1-5 months,339,Pertussis,0.001340359
Prevalence,Female,4,6-11 months,339,Pertussis,0.000933628
Prevalence,Female,5,12-23 months,339,Pertussis,0.000670616
Prevalence,Female,6,2-4 years,339,Pertussis,0.000162412
Prevalence,Female,7,5-9 years,339,Pertussis,5.02E-05
Prevalence,Female,8,10-14 years,339,Pertussis,9.44E-06
Prevalence,Female,9,15-19 years,339,Pertussis,1.80E-06
Prevalence,Female,10,20-24 years,339,Pertussis,1.43E-06
Prevalence,Female,11,25-29 years,339,Pertussis,1.41E-06
Prevalence,Female,12,30-34 years,339,Pertussis,1.21E-06
Prevalence,Female,13,35-39 years,339,Pertussis,1.27E-06
Prevalence,Female,14,40-44 years,339,Pertussis,1.33E-06
Prevalence,Female,15,45-49 years,339,Pertussis,1.54E-06
Prevalence,Female,16,50-54 years,339,Pertussis,1.11E-06
Prevalence,Female,17,55-59 years,339,Pertussis,2.15E-06
Prevalence,Female,18,60-64 years,339,Pertussis,0
Prevalence,Female,19,65-69 years,339,Pertussis,0
Prevalence,Female,20,70-74 years,339,Pertussis,0
Prevalence,Female,21,75-79 years,339,Pertussis,0
Prevalence,Female,30,80-84 years,339,Pertussis,0
Prevalence,Female,31,85-89 years,339,Pertussis,0
Prevalence,Female,32,90-94 years,339,Pertussis,0
Prevalence,Female,235,95+ years,339,Pertussis,0
Prevalence,Male,1,0-6 days,339,Pertussis,0
Prevalence,Male,2,7-27 days,339,Pertussis,0
Prevalence,Male,3,1-5 months,339,Pertussis,0.00128324
Prevalence,Male,4,6-11 months,339,Pertussis,0.000968382
Prevalence,Male,5,12-23 months,339,Pertussis,0.00060268
Prevalence,Male,6,2-4 years,339,Pertussis,0.000121073
Prevalence,Male,7,5-9 years,339,Pertussis,4.00E-05
Prevalence,Male,8,10-14 years,339,Pertussis,9.23E-06
Prevalence,Male,9,15-19 years,339,Pertussis,1.84E-06
Prevalence,Male,10,20-24 years,339,Pertussis,1.09E-06
Prevalence,Male,11,25-29 years,339,Pertussis,9.19E-07
Prevalence,Male,12,30-34 years,339,Pertussis,1.19E-06
Prevalence,Male,13,35-39 years,339,Pertussis,1.38E-06
Prevalence,Male,14,40-44 years,339,Pertussis,2.05E-06
Prevalence,Male,15,45-49 years,339,Pertussis,1.39E-06
Prevalence,Male,16,50-54 years,339,Pertussis,1.75E-06
Prevalence,Male,17,55-59 years,339,Pertussis,3.33E-06
Prevalence,Male,18,60-64 years,339,Pertussis,0
Prevalence,Male,19,65-69 years,339,Pertussis,0
Prevalence,Male,20,70-74 years,339,Pertussis,0
Prevalence,Male,21,75-79 years,339,Pertussis,0
Prevalence,Male,30,80-84 years,339,Pertussis,0
Prevalence,Male,31,85-89 years,339,Pertussis,0
Prevalence,Male,32,90-94 years,339,Pertussis,0
Prevalence,Male,235,95+ years,339,Pertussis,0
Prevalence,Female,1,0-6 days,340,Tetanus,1.67E-07
Prevalence,Female,2,7-27 days,340,Tetanus,7.58E-08
Prevalence,Female,3,1-5 months,340,Tetanus,2.51E-08
Prevalence,Female,4,6-11 months,340,Tetanus,2.22E-08
Prevalence,Female,5,12-23 months,340,Tetanus,2.10E-08
Prevalence,Female,6,2-4 years,340,Tetanus,1.51E-08
Prevalence,Female,7,5-9 years,340,Tetanus,1.44E-08
Prevalence,Female,8,10-14 years,340,Tetanus,1.28E-08
Prevalence,Female,9,15-19 years,340,Tetanus,1.17E-08
Prevalence,Female,10,20-24 years,340,Tetanus,1.15E-08
Prevalence,Female,11,25-29 years,340,Tetanus,1.15E-08
Prevalence,Female,12,30-34 years,340,Tetanus,1.19E-08
Prevalence,Female,13,35-39 years,340,Tetanus,1.13E-08
Prevalence,Female,14,40-44 years,340,Tetanus,1.13E-08
Prevalence,Female,15,45-49 years,340,Tetanus,1.23E-08
Prevalence,Female,16,50-54 years,340,Tetanus,1.15E-08
Prevalence,Female,17,55-59 years,340,Tetanus,1.21E-08
Prevalence,Female,18,60-64 years,340,Tetanus,1.27E-08
Prevalence,Female,19,65-69 years,340,Tetanus,1.22E-08
Prevalence,Female,20,70-74 years,340,Tetanus,1.40E-08
Prevalence,Female,21,75-79 years,340,Tetanus,1.78E-08
Prevalence,Female,30,80-84 years,340,Tetanus,1.96E-08
Prevalence,Female,31,85-89 years,340,Tetanus,3.37E-08
Prevalence,Female,32,90-94 years,340,Tetanus,3.31E-08
Prevalence,Female,235,95+ years,340,Tetanus,5.36E-08
Prevalence,Male,1,0-6 days,340,Tetanus,2.75E-07
Prevalence,Male,2,7-27 days,340,Tetanus,1.00E-07
Prevalence,Male,3,1-5 months,340,Tetanus,3.55E-08
Prevalence,Male,4,6-11 months,340,Tetanus,3.19E-08
Prevalence,Male,5,12-23 months,340,Tetanus,2.99E-08
Prevalence,Male,6,2-4 years,340,Tetanus,1.98E-08
Prevalence,Male,7,5-9 years,340,Tetanus,1.91E-08
Prevalence,Male,8,10-14 years,340,Tetanus,1.79E-08
Prevalence,Male,9,15-19 years,340,Tetanus,1.61E-08
Prevalence,Male,10,20-24 years,340,Tetanus,1.56E-08
Prevalence,Male,11,25-29 years,340,Tetanus,1.55E-08
Prevalence,Male,12,30-34 years,340,Tetanus,1.51E-08
Prevalence,Male,13,35-39 years,340,Tetanus,1.54E-08
Prevalence,Male,14,40-44 years,340,Tetanus,1.58E-08
Prevalence,Male,15,45-49 years,340,Tetanus,1.58E-08
Prevalence,Male,16,50-54 years,340,Tetanus,1.48E-08
Prevalence,Male,17,55-59 years,340,Tetanus,1.56E-08
Prevalence,Male,18,60-64 years,340,Tetanus,1.53E-08
Prevalence,Male,19,65-69 years,340,Tetanus,1.70E-08
Prevalence,Male,20,70-74 years,340,Tetanus,1.67E-08
Prevalence,Male,21,75-79 years,340,Tetanus,1.98E-08
Prevalence,Male,30,80-84 years,340,Tetanus,2.56E-08
Prevalence,Male,31,85-89 years,340,Tetanus,2.45E-08
Prevalence,Male,32,90-94 years,340,Tetanus,4.50E-08
Prevalence,Male,235,95+ years,340,Tetanus,1.11E-07
Prevalence,Female,1,0-6 days,341,Measles,0
Prevalence,Female,2,7-27 days,341,Measles,0
Prevalence,Female,3,1-5 months,341,Measles,0
Prevalence,Female,4,6-11 months,341,Measles,2.85E-07
Prevalence,Female,5,12-23 months,341,Measles,1.97E-07
Prevalence,Female,6,2-4 years,341,Measles,4.81E-08
Prevalence,Female,7,5-9 years,341,Measles,1.18E-08
Prevalence,Female,8,10-14 years,341,Measles,2.60E-09
Prevalence,Female,9,15-19 years,341,Measles,9.62E-10
Prevalence,Female,10,20-24 years,341,Measles,6.08E-10
Prevalence,Female,11,25-29 years,341,Measles,4.19E-10
Prevalence,Female,12,30-34 years,341,Measles,2.34E-10
Prevalence,Female,13,35-39 years,341,Measles,2.08E-10
Prevalence,Female,14,40-44 years,341,Measles,1.34E-10
Prevalence,Female,15,45-49 years,341,Measles,1.23E-10
Prevalence,Female,16,50-54 years,341,Measles,1.21E-10
Prevalence,Female,17,55-59 years,341,Measles,1.36E-10
Prevalence,Female,18,60-64 years,341,Measles,1.57E-10
Prevalence,Female,19,65-69 years,341,Measles,0
Prevalence,Female,20,70-74 years,341,Measles,0
Prevalence,Female,21,75-79 years,341,Measles,0
Prevalence,Female,30,80-84 years,341,Measles,0
Prevalence,Female,31,85-89 years,341,Measles,0
Prevalence,Female,32,90-94 years,341,Measles,0
Prevalence,Female,235,95+ years,341,Measles,0
Prevalence,Male,1,0-6 days,341,Measles,0
Prevalence,Male,2,7-27 days,341,Measles,0
Prevalence,Male,3,1-5 months,341,Measles,0
Prevalence,Male,4,6-11 months,341,Measles,3.70E-07
Prevalence,Male,5,12-23 months,341,Measles,1.91E-07
Prevalence,Male,6,2-4 years,341,Measles,4.97E-08
Prevalence,Male,7,5-9 years,341,Measles,9.02E-09
Prevalence,Male,8,10-14 years,341,Measles,2.36E-09
Prevalence,Male,9,15-19 years,341,Measles,8.13E-10
Prevalence,Male,10,20-24 years,341,Measles,4.65E-10
Prevalence,Male,11,25-29 years,341,Measles,2.94E-10
Prevalence,Male,12,30-34 years,341,Measles,2.42E-10
Prevalence,Male,13,35-39 years,341,Measles,1.15E-10
Prevalence,Male,14,40-44 years,341,Measles,1.35E-10
Prevalence,Male,15,45-49 years,341,Measles,1.13E-10
Prevalence,Male,16,50-54 years,341,Measles,1.18E-10
Prevalence,Male,17,55-59 years,341,Measles,1.95E-10
Prevalence,Male,18,60-64 years,341,Measles,2.07E-10
Prevalence,Male,19,65-69 years,341,Measles,0
Prevalence,Male,20,70-74 years,341,Measles,0
Prevalence,Male,21,75-79 years,341,Measles,0
Prevalence,Male,30,80-84 years,341,Measles,0
Prevalence,Male,31,85-89 years,341,Measles,0
Prevalence,Male,32,90-94 years,341,Measles,0
Prevalence,Male,235,95+ years,341,Measles,0
Prevalence,Female,1,0-6 days,342,Varicella and herpes zoster,0.007404959
Prevalence,Female,2,7-27 days,342,Varicella and herpes zoster,0.006943777
Prevalence,Female,3,1-5 months,342,Varicella and herpes zoster,0.006406498
Prevalence,Female,4,6-11 months,342,Varicella and herpes zoster,0.004766
Prevalence,Female,5,12-23 months,342,Varicella and herpes zoster,0.003351278
Prevalence,Female,6,2-4 years,342,Varicella and herpes zoster,0.001450561
Prevalence,Female,7,5-9 years,342,Varicella and herpes zoster,0.000421802
Prevalence,Female,8,10-14 years,342,Varicella and herpes zoster,0.000293159
Prevalence,Female,9,15-19 years,342,Varicella and herpes zoster,0.00029593
Prevalence,Female,10,20-24 years,342,Varicella and herpes zoster,0.000335231
Prevalence,Female,11,25-29 years,342,Varicella and herpes zoster,0.000382688
Prevalence,Female,12,30-34 years,342,Varicella and herpes zoster,0.000432082
Prevalence,Female,13,35-39 years,342,Varicella and herpes zoster,0.000483613
Prevalence,Female,14,40-44 years,342,Varicella and herpes zoster,0.000538403
Prevalence,Female,15,45-49 years,342,Varicella and herpes zoster,0.000659169
Prevalence,Female,16,50-54 years,342,Varicella and herpes zoster,0.000865985
Prevalence,Female,17,55-59 years,342,Varicella and herpes zoster,0.001081354
Prevalence,Female,18,60-64 years,342,Varicella and herpes zoster,0.001308068
Prevalence,Female,19,65-69 years,342,Varicella and herpes zoster,0.001528396
Prevalence,Female,20,70-74 years,342,Varicella and herpes zoster,0.00171854
Prevalence,Female,21,75-79 years,342,Varicella and herpes zoster,0.00191472
Prevalence,Female,30,80-84 years,342,Varicella and herpes zoster,0.002120172
Prevalence,Female,31,85-89 years,342,Varicella and herpes zoster,0.002294127
Prevalence,Female,32,90-94 years,342,Varicella and herpes zoster,0.002414412
Prevalence,Female,235,95+ years,342,Varicella and herpes zoster,0.002552303
Prevalence,Male,1,0-6 days,342,Varicella and herpes zoster,0.008747452
Prevalence,Male,2,7-27 days,342,Varicella and herpes zoster,0.007173362
Prevalence,Male,3,1-5 months,342,Varicella and herpes zoster,0.006899645
Prevalence,Male,4,6-11 months,342,Varicella and herpes zoster,0.005184415
Prevalence,Male,5,12-23 months,342,Varicella and herpes zoster,0.003555375
Prevalence,Male,6,2-4 years,342,Varicella and herpes zoster,0.00144834
Prevalence,Male,7,5-9 years,342,Varicella and herpes zoster,0.000437345
Prevalence,Male,8,10-14 years,342,Varicella and herpes zoster,0.000292193
Prevalence,Male,9,15-19 years,342,Varicella and herpes zoster,0.000280054
Prevalence,Male,10,20-24 years,342,Varicella and herpes zoster,0.000308479
Prevalence,Male,11,25-29 years,342,Varicella and herpes zoster,0.000344054
Prevalence,Male,12,30-34 years,342,Varicella and herpes zoster,0.000378979
Prevalence,Male,13,35-39 years,342,Varicella and herpes zoster,0.000416132
Prevalence,Male,14,40-44 years,342,Varicella and herpes zoster,0.000455612
Prevalence,Male,15,45-49 years,342,Varicella and herpes zoster,0.000551879
Prevalence,Male,16,50-54 years,342,Varicella and herpes zoster,0.000721023
Prevalence,Male,17,55-59 years,342,Varicella and herpes zoster,0.000896752
Prevalence,Male,18,60-64 years,342,Varicella and herpes zoster,0.001082455
Prevalence,Male,19,65-69 years,342,Varicella and herpes zoster,0.001267931
Prevalence,Male,20,70-74 years,342,Varicella and herpes zoster,0.001436077
Prevalence,Male,21,75-79 years,342,Varicella and herpes zoster,0.001609657
Prevalence,Male,30,80-84 years,342,Varicella and herpes zoster,0.001791514
Prevalence,Male,31,85-89 years,342,Varicella and herpes zoster,0.001934837
Prevalence,Male,32,90-94 years,342,Varicella and herpes zoster,0.002019806
Prevalence,Male,235,95+ years,342,Varicella and herpes zoster,0.002124175
Prevalence,Female,1,0-6 days,345,Malaria,0
Prevalence,Female,2,7-27 days,345,Malaria,0
Prevalence,Female,3,1-5 months,345,Malaria,0
Prevalence,Female,4,6-11 months,345,Malaria,0
Prevalence,Female,5,12-23 months,345,Malaria,0
Prevalence,Female,6,2-4 years,345,Malaria,0
Prevalence,Female,7,5-9 years,345,Malaria,0
Prevalence,Female,8,10-14 years,345,Malaria,0
Prevalence,Female,9,15-19 years,345,Malaria,0
Prevalence,Female,10,20-24 years,345,Malaria,0
Prevalence,Female,11,25-29 years,345,Malaria,0
Prevalence,Female,12,30-34 years,345,Malaria,0
Prevalence,Female,13,35-39 years,345,Malaria,0
Prevalence,Female,14,40-44 years,345,Malaria,0
Prevalence,Female,15,45-49 years,345,Malaria,0
Prevalence,Female,16,50-54 years,345,Malaria,0
Prevalence,Female,17,55-59 years,345,Malaria,0
Prevalence,Female,18,60-64 years,345,Malaria,0
Prevalence,Female,19,65-69 years,345,Malaria,0
Prevalence,Female,20,70-74 years,345,Malaria,0
Prevalence,Female,21,75-79 years,345,Malaria,0
Prevalence,Female,30,80-84 years,345,Malaria,0
Prevalence,Female,31,85-89 years,345,Malaria,0
Prevalence,Female,32,90-94 years,345,Malaria,0
Prevalence,Female,235,95+ years,345,Malaria,0
Prevalence,Male,1,0-6 days,345,Malaria,0
Prevalence,Male,2,7-27 days,345,Malaria,0
